date	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014
309	-	-	2.9	2	2.1	2	2.9	3.3	2	2.7	0.5	4.5	3	3.7	2.3	2.9	3.6	0.1	4	3.3	0	-	4.2	1.6	
310	-	-	2.8	2.7	0.8	2.6	2.9	2	1.9	2.5	0.5	2.8	3.6	4.1	2.6	2.8	5	0	3.3	3.1	1.9	-	2.1	1.8	
311	-	-	2.7	1.5	0.4	4.5	2.3	3	3.3	1.9	0.1	3.4	2.5	3	2.7	2.1	2.5	3.1	4.7	2	2.6	8.1	3.5	2.4	
312	-	-	3	2.2	1	1.4	3	2.9	2.4	1.4	2.2	3.1	4.5	2.8	2.3	4	2.9	2.7	3.8	3.4	3.8	0.1	2.8	3.5	
313	-	-	3	2.8	5.1	1.5	2.7	3.2	3.1	2.8	2.4	5.6	2.8	3.3	3.2	3	2.1	0.8	0.1	2.1	2.6	0	3.3	2.8	
314	-	-	3.4	3.7	2.7	2.7	0.2	2.9	3.1	1.1	1.9	3.3	2.8	3.9	3	2.9	1.7	3.9	0.2	1	0.5	0	3.9	1.3	
315	-	-	3.7	2.2	2.1	2.5	0.5	2.8	2.8	1.5	4.1	1.6	2.3	4.5	3.9	3.2	5.9	3	2.9	2.9	0	0.7	2.4	2.6	
316	-	-	2.2	2	2.6	2.9	2.9	2.5	2.4	0.2	1.5	3.3	4.7	2.6	3.1	1.6	3.6	3.2	4.8	1.3	0.2	0.6	4.2	2.9	
317	-	-	2.7	3.3	2.7	3.2	4.4	2.8	2.7	2.3	3.1	2.7	2.5	2.9	2.8	2	2.1	1.8	2.9	0.4	0.2	2.5	1.7	3	
318	-	-	1.6	2.2	2.1	3.4	2.9	2.9	1.6	2.4	1.8	2.6	2.7	2.5	2.7	3.6	2.1	2.6	3.6	2.3	0	3.3	3.5	3.4	
319	-	-	2.2	4	1.2	0.7	1.5	2.1	2.1	3.6	2.3	0	4	2.1	3.2	4.8	0.9	1.8	3.3	1.4	1	3.8	3.5	4.6	
320	-	-	0.8	1	0.7	2.5	2.3	2.8	2.2	2.7	1.6	1	1.5	0.5	3.7	3.1	1.1	4.7	3.5	3.2	0.8	1	3.3	3.1	
321	-	-	1.9	0.1	0.9	3.4	2.3	3	3.7	2.6	2.7	3.7	3.8	0.4	3.4	3.2	2.9	0.4	0.2	2.5	0.7	0	3	3.7	
322	-	-	0.9	2.8	0.7	2.9	3.8	1.9	1.1	2	3.8	3.5	2.3	1.9	3.2	2.5	2.3	4.8	3.7	1.6	0.8	1.3	0	4.2	
323	-	-	1	2.4	3.7	3.6	2.7	1.9	2.3	1.9	2.3	2.7	1.1	2.7	4.4	2.4	2.9	0.9	6	3.4	3	1.4	0	2.3	
324	-	-	0.6	2.4	1.8	3	1.8	2.7	2.1	0.6	1.5	3.1	3	2.5	3.2	3.1	2.3	3.8	4.5	4	1.8	4	1.5	2	
325	-	-	6.2	4.6	3.7	1.5	2.3	2.3	2	0	2.5	2.8	4	3.7	1.8	0.6	0.8	0.2	2.3	3.4	3.1	2.3	2.3	1.6	
326	-	-	2	1	3.6	1.8	2.6	2.8	2.1	0.1	0.7	2.2	3.4	0.9	2	0.4	2.9	0.2	2.8	3.1	4.1	2.2	0.4	0.9	
327	-	-	1.9	1.3	0.8	4.2	1.3	1.8	2.4	2.3	1.3	3.2	3.2	1.5	2	2.8	2.5	0.1	2.5	1.2	0.5	1.5	1.1	2.9	
328	-	-	1.8	1.1	1.5	2.9	3.2	2.3	1.4	2.9	1.9	2.4	5	1.4	0.9	2.9	1.6	0.4	1.6	2.8	0.3	12.6	0.6	2	
329	-	-	2.5	0.5	1.8	1.8	2.6	3.4	1.1	2	2	2.7	4.5	3.4	1.1	2.7	3	0.2	2.2	3	0	7.7	0	1.9	
330	-	-	3.1	0.1	2.6	2.5	2.4	2.6	1.6	2.4	1.6	2.7	4.3	2.7	1.5	3.2	2.9	0.1	2.6	2.9	0.1	0.6	0.4	1.9	
331	-	-	3.6	1.2	1.8	2.2	2.2	2.9	2.7	1.5	1.7	3.1	0.8	3.7	2.6	2.1	2.9	0.1	0.8	3.6	0	1.5	0.1	4.2	
332	-	-	2.7	1.1	1.4	0.7	1.8	2.5	0.7	3.3	1.8	3.4	1.7	3.7	1.9	2.4	0.5	0.1	3.4	3.2	1.9	1	0	2	
333	-	-	2.6	1.6	1.6	2.7	2.2	2.2	0.2	1	3.2	3.2	0.8	4.2	1.9	0.3	2.5	0	1.8	3.2	3.1	2.6	0	4.1	
334	-	-	2.1	0.6	1.7	2.6	2.8	2.5	0.2	0	2	3.3	2.1	3	2.6	2.3	2.7	0.4	3.5	1.3	3	3	0	2.2	
335	0.9	2.2	2.1	2.2	1.9	2.3	3.4	2.3	0.3	1.7	2.2	2.6	2.3	3	1.9	4.4	3.2	0.3	2	3.4	2.2	-	0	3.1	
336	0.6	3.3	1.9	1.9	2.4	2	1.8	3	1	0.7	2.1	2.5	3.1	2.4	1.5	2.8	3.1	0.3	2.8	2.7	2.7	-	0	4	
337	6.2	7	2	3.5	3	1.8	0.9	0.5	0.3	1.8	2.3	2.7	2.6	2.4	1.8	2.2	1.9	0.3	2.3	3.2	2.4	-	0.4	1.1	
338	9.2	6.4	2.1	2.8	2.9	1.8	2.5	1.9	0.1	1.5	2.3	3.1	2.9	2.9	0	4.9	2.6	0.3	3.4	1.9	2.4	-	0.2	4	
339	9.4	7.1	0	2.9	2.9	2.7	2.3	1.4	6.4	2.8	3.1	1.8	2.4	2.9	7.7	3.2	3.2	0.2	3.5	2	2.7	-	0.2	2.8	
340	9.6	6.4	0.2	1.6	2.3	3	3.6	1.8	2.5	2	2.5	4.5	0	3.7	3.8	1.1	2.6	0.1	5.1	2.7	4.4	-	0.1	3.6	
341	7.3	4	0.2	2.5	1.4	0.4	3.4	0.5	2.8	1.6	1.8	1.9	0.3	3.8	2	2	2.6	0.2	2.9	3.5	3.5	-	0	3	
342	8.8	1.9	0.5	2.1	1.6	0.5	2.5	2.8	2.8	1.9	2	0	0.4	2	3.1	2.1	2.1	0.1	2.1	2.4	1.8	-	0	2.8	
343	8.6	3.8	0.5	0.3	0.9	1.4	1.9	1.4	2.2	2.8	2.6	2.2	0	2.5	2.6	2.1	3.2	0.1	2.1	2.9	2.3	-	0	2.3	
344	8.8	4.7	0.2	2.1	2	2.2	2.2	1.3	1.1	1.5	1.9	9	0	0.6	1.1	1.9	3.2	0.1	2.1	2.2	1.8	-	0	2.3	
345	9.3	4.5	2.3	1.8	2.4	2.3	3	0	2	2	2.4	1.4	0.6	4.7	2.3	3.2	1.9	0	2.1	3	1.6	-	0.1	2.2	
346	2.7	1.3	2.3	2.9	2.6	2.1	2.5	0.2	1.3	2	2.8	2.6	0.4	4.5	2.4	2.5	0.8	0.2	3.4	3.1	2.6	-	0.2	1.2	
347	7.5	6	0.6	2.5	2.3	2.3	3.1	2.4	0.7	1.3	0	0.3	0.2	2	3.8	1.3	1.4	0.6	3.7	2.7	0.4	-	0.4	0.5	
348	9.1	7	1.2	4.3	2.3	1.6	2.8	1.9	1.6	0.6	0	0.9	0.4	3.3	2.6	1.5	0.7	0.4	3.4	0.2	1.4	-	0.4	1.9	
349	8.7	1	3.2	1.4	3.1	2.8	2.1	0.8	1.8	1.4	0.7	4.6	8.3	2.3	1.8	3.3	0	0.1	3.3	1.4	0	-	0.1	0.8	
350	7.9	7	1.4	0.3	2.5	2.5	2	0.5	1.4	0.2	1.6	1.2	0.7	2.1	2.6	2	0.2	0.1	2.9	3.4	0.9	-	0.2	2.4	
351	4.6	2.9	1.1	0.2	2.2	3.3	1.8	2.1	1.2	0.1	2.1	6.6	1.2	3.3	2	3	3.9	1.4	2.2	1.4	2.2	-	0.5	0	
352	8.4	5	2.3	0	1.9	0.5	3	2	2	0.1	2.5	0.1	0.5	2.2	2.8	2.8	1.7	0.4	2.4	1.4	1.8	-	0.2	0	
353	7.5	0.1	3.1	0.2	1.5	2.3	2.5	2.2	0.5	0.7	1.7	1.7	1.1	4.7	2.4	0.7	2.3	1	2.9	1.3	2.6	-	0.2	0.5	
354	1.3	6.5	3	0.1	1.9	2.2	3	2.4	1.1	1.6	2	2.9	0	2.3	2.5	2.7	2.5	0.5	1.6	1.6	2.5	-	0.1	0	
355	8.1	8.5	2.4	0.2	3.5	2.7	2.2	1.8	1	2.7	1.1	3	0	2.2	2.9	3.9	2.6	0.5	2.7	2.1	2.6	-	0.5	1	
356	8.6	8.8	2.9	0	1.8	2.2	2.7	2.8	1.1	2.5	1.4	1.6	0	1.9	1.6	2.8	3.6	1.1	3.2	1.6	2.2	-	0.7	1.8	
357	0.1	8.6	2.1	0.1	2	3.2	2	0.7	2.9	1	1.3	2.8	0	2.1	3	2	1.9	0.6	3.6	1.9	0.4	-	0.7	0.6	
358	8.7	5.7	2.6	0.2	0.4	2.7	2	2.5	0.8	1.8	2.5	2.5	0.5	2.2	8.2	1.7	1.7	0.5	1.9	2.2	1.9	-	0.2	0.2	
359	9.3	7.8	2.1	0.2	0.7	1.7	3.3	2.1	2.3	1.3	2.2	3.3	0.2	2.7	3.1	1.7	3.8	0.2	2.1	0	1.8	-	0.3	0.1	
360	9.4	7.3	0.8	0	1.6	2.5	0.7	8	1.1	0.7	1.7	1.9	0.3	3.3	1.7	2.4	3.8	0.9	3.5	1.7	1.3	-	0.6	0.3	
361	7.5	2.4	1.4	0.1	1.3	2.2	1.1	3.1	1.9	1.1	2.5	2.4	0.2	2	2.8	1.7	3.2	0.9	2.6	1.7	2.5	-	1	0	
362	8.7	0	0.7	0	1.2	3	2.3	1.6	1.6	1.4	2.3	2.3	0.1	1.5	3.4	0.1	2.4	1	3	0.2	2.7	-	1.2	0.2	
363	5.4	0	0.5	0.2	1.5	3.1	2.2	2.3	2	1.4	1.2	2.9	0.5	2.7	2.1	0.3	1.4	1.5	1.2	1.3	1.9	-	1.8	0.1	
364	7.3	0.1	0.3	0.2	2.3	2.5	2.1	2.4	2	2	1.7	2.4	0.1	2.5	1.2	1	0.6	2.1	0.7	0.5	3.5	-	1.7	0.5	
365	3.5	4.7	1.4	0.1	3.1	2	1.4	2.2	2.6	1.8	3	5.2	0.9	2.6	3.3	2.9	0.7	2	0.6	0	1.6	-	1	0.7	
366			2.8				1.4				3.2				1.9				1				1		
