dt	solar	precp	temp_max	temp_min	evap	temp
2003-9-1	13.7	0	34.1	25.2	3.5	29.2
2003-9-2	3.01	1.5	34.2	25.2	0.4	28.3
2003-9-3	9.5	0	32	24.3	2.8	27.5
2003-9-4	10.49	0	32.5	25.4	3.5	28.3
2003-9-5	12.55	0	32.7	24.2	4.1	28.3
2003-9-6	10.52	0	32.4	25.3	3.3	28.4
2003-9-7	13.84	2	33.9	24.8	3.7	28.5
2003-9-8	14.94	0	33.1	24.9	4.5	28.5
2003-9-9	12.81	0	33.2	25.1	4.1	28.6
2003-9-10	11.4	0	33	25.6	4.1	28.7
2003-9-11	11.03	0	30	24.8	3.5	27.4
2003-9-12	16.5	0	34	23.9	2	28.2
2003-9-13	12.2	0	33.8	25.8	0.3	28.8
2003-9-14	12.86	0	34.4	26.1	0.2	29
2003-9-15	12.59	0	33.8	24.7	0.1	28.6
2003-9-16	12.98	0	33.8	25.9	0.1	28.8
2003-9-17	12.49	0	33.7	25.9	0.2	28.8
2003-9-18	11.61	0	33.8	25	2.8	28.6
2003-9-19	12.07	1.5	34	26	3.2	28.4
2003-9-20	11.16	4	34.4	25.4	2.1	28
2003-9-21	8.08	0	31.1	24.1	2.6	27.1
2003-9-22	11.45	2	31.4	23.8	3.4	26.6
2003-9-23	7.76	1	30.3	23.6	1.9	25.7
2003-9-24	14.79	0	32.4	23.4	4.8	27
2003-9-25	15.21	0	34.1	23	4.8	27.5
2003-9-26	10.93	0	33	24.4	3.3	27.9
2003-9-27	11.67	0	32.9	25.8	3.9	28.6
2003-9-28	14.63	0	33.4	23.8	5.9	27.8
2003-9-29	14.37	0	32.6	23.1	4.8	26.7
2003-9-30	12.84	0	32	24.1	4.4	27.4
2003-10-1	13.81	0	31.8	23.5	4.6	26.7
2003-10-2	13.5	0	32.2	22.6	4.3	26.9
2003-10-3	12.16	0	32.1	23.1	3.2	27.6
2003-10-4	12.54	0	33.4	23.2	4.1	27.2
2003-10-5	11.71	0	32.3	21.8	3.1	26.3
2003-10-6	12.28	0	33.1	22.5	3.7	26.5
2003-10-7	12.79	0	32.2	23	0.6	26.5
2003-10-8	9.62	0	31.4	23.2	0.4	26.6
2003-10-9	8.48	0	32.6	22.9	0.5	26.6
2003-10-10	12.1	0	34.2	21.6	0.4	26.9
2003-10-11	12.63	0	32.4	23	0.2	26.9
2003-10-12	13.41	0	32.5	22.5	3.5	26.8
2003-10-13	8.89	0	32.4	23.9	3	27.1
2003-10-14	8.84	0	29.8	22.9	4.3	25.3
2003-10-15	8.93	0	28.6	21.5	4	23.8
2003-10-16	6.18	0	26.3	19.7	2.8	22.9
2003-10-17	11.39	0	29.6	18	3.8	23
2003-10-18	13.88	0	29.5	18.6	5.7	22.8
2003-10-19	14.07	0	30.6	18	4.7	23.1
2003-10-20	13.67	0	31.4	17.1	4.3	23.2
2003-10-21	13.39	0	31.1	17.6	4.1	22.9
2003-10-22	12.69	0	29.4	17.1	5.2	21.9
2003-10-23	10.44	0	28.3	16.5	3.4	20.9
2003-10-24	11.92	0	28.3	16.5	2.3	20.9
2003-10-25	12.76	0	28.1	15	0.4	20.4
2003-10-26	12.38	0	29.3	16.4	0.3	21.9
2003-10-27	11.34	0	29.9	16.8	0.3	22.4
2003-10-28	12.33	0	29.7	16.2	0.2	22.4
2003-10-29	11.82	0	30.1	16.8	0.4	22.8
2003-10-30	12.41	0	30.2	16.5	0.4	22.3
2003-10-31	11.32	0	30.3	17.8	0.4	22.8
2003-11-1	10.19	0	31.2	18.7	2.6	24.3
2003-11-2	5.16	0	29.4	22.4	1.4	25
2003-11-3	7.98	0	27.2	20.7	3.9	24.4
2003-11-4	10.38	0	31.5	20.5	4.1	24.6
2003-11-5	11.43	0	31.6	20.1	3.7	24.2
2003-11-6	12.31	0	31.9	19.1	4.1	24.7
2003-11-7	11.01	0	32.4	19.5	3	24.7
2003-11-8	9.21	0	30.6	21.3	2.8	25.3
2003-11-9	9.1	0	30.3	21.2	3.3	24.6
2003-11-10	10.95	0	29.4	20.4	3.9	23.7
2003-11-11	10.38	0	28.5	19.6	4.5	22.3
2003-11-12	5.55	0	24.5	19.1	2.6	20.6
2003-11-13	11.5	0	29.7	15.8	2.9	21.3
2003-11-14	10.16	0	28.4	16.4	2.5	21.7
2003-11-15	8.7	0	29.1	17.3	2.1	22.5
2003-11-16	7.26	0	29.4	20.9	0.5	24.1
2003-11-17	7.44	0	30	20.1	0.4	23.3
2003-11-18	8	0	29.9	19.8	1.9	24.2
2003-11-19	8.18	0	30.9	22.7	2.7	25.6
2003-11-20	6.67	0	29.1	21.9	2.5	25.1
2003-11-21	7.55	0	30.7	19.9	3.7	24.3
2003-11-22	2.47	1	22.3	18.2	0.9	19.8
2003-11-23	8.76	0	27.8	17.8	1.5	21.6
2003-11-24	6.48	0	28.3	19.3	1.4	22.4
2003-11-25	11.44	0	31.1	16.8	3.4	22.6
2003-11-26	6.29	0	27.5	20	2.7	22.8
2003-11-27	10.25	0	28.6	17.8	3.7	22.1
2003-11-28	9.5	0	26.3	16.9	3.7	21.1
2003-11-29	9.74	0	23.3	15	4.2	18.7
2003-11-30	8.08	0	22.4	13	3	16.7
2003-12-1	10.34	0	25.9	11.6	3	17
2003-12-2	9.51	0	25.6	11.6	2.4	17.4
2003-12-3	9.91	0	26.2	12	2.4	18.3
2003-12-4	10.55	0	27.8	12.9	2.9	19.4
2003-12-5	10.99	0	28.9	12.9	2.9	20.4
2003-12-6	9.31	0	29.9	15.7	3.7	21.3
2003-12-7	10.56	0	25.7	14.1	3.8	18.8
2003-12-8	9.94	0	27.9	13.1	2	19.5
2003-12-9	7.5	0	24.9	15.6	2.5	20
2003-12-10	10.11	0	26.7	13.8	0.6	19.8
2003-12-11	9.34	0	26.4	13.9	4.7	19.1
2003-12-12	3.59	0	20.1	14.9	4.5	16.3
2003-12-13	4.79	0	20.2	10.7	2	15.5
2003-12-14	11.66	0	22.7	8.3	3.3	14.2
2003-12-15	10.46	0	23.2	7	2.3	13.8
2003-12-16	10.2	0	24	7.9	2.1	15
2003-12-17	10.28	0	25.6	9	3.3	16.5
2003-12-18	8.24	0	24.8	11.3	2.2	17.3
2003-12-19	9.01	0	18.6	8.7	4.7	14.7
2003-12-20	6.25	0	18.9	8.5	2.3	13.2
2003-12-21	9.25	0	23.1	11.1	2.2	15.7
2003-12-22	10.74	0	24.7	8.3	1.9	15.8
2003-12-23	11.07	0	26.5	9.3	2.1	16.9
2003-12-24	10.55	0	26.1	10.2	2.2	17.4
2003-12-25	10.17	0	26.3	11.7	2.7	18.1
2003-12-26	8.48	0	22.4	9.9	3.3	16.1
2003-12-27	8.36	0	21.3	7.3	2	12.8
2003-12-28	8.5	0	23	10.2	1.5	15.5
2003-12-29	11.06	0	23.8	8.7	2.7	15.1
2003-12-30	11.17	0	25.6	8.2	2.5	16.4
2003-12-31	10.3	0	25.5	11.3	2.6	17.5
2004-1-1	6.54	0	23.7	11.6	1.9	17.4
2004-1-2	10.4	0	27.8	12.4	3.3	18.4
2004-1-3	8.2	0	26.8	11.2	1.9	17.6
2004-1-4	8.45	0	27.4	14.4	2.4	19.5
2004-1-5	11.13	0	28.3	12.3	2.8	19.7
2004-1-6	10.46	0	27.4	13.6	2.8	19.3
2004-1-7	9.62	0	29	12.4	2.5	19
2004-1-8	10.92	0	27.8	12.1	0.7	18.8
2004-1-9	9.55	0	29.9	13.5	4.8	19.4
2004-1-10	9.63	0	27.9	12.9	1.3	19.7
2004-1-11	9.48	0	28.8	16.2	0.4	20.4
2004-1-12	3.96	0	21.1	15.2	0	17.6
2004-1-13	7.54	0	23	12.4	1.5	15.9
2004-1-14	8.95	0	26.9	12.3	0.9	17.3
2004-1-15	10.05	0	28.2	10.3	0.5	16.8
2004-1-16	5.3	3	26.7	12.6	0.8	18.3
2004-1-17	10.81	0	27.5	13.1	0.6	18.7
2004-1-18	9.96	0	27.9	13.4	11.6	18.9
2004-1-19	3.42	2	19.8	12.6	1	15.9
2004-1-20	4.43	6	20.7	11.4	0.4	14.8
2004-1-21	7.74	1	17.9	9.1	1	13.1
2004-1-22	2.8	0.5	17.8	10	0.2	13
2004-1-23	2.95	0.5	18.5	10.5	0.4	13.8
2004-1-24	9.94	0	17.1	6.7	0.9	12.5
2004-1-25	9.76	0	24.8	5	1.2	13.2
2004-1-26	10.05	0	27.7	7.1	0.4	16
2004-1-27	6.22	0	19.5	11.5	2	14.9
2004-1-28	2.83	0	15.1	10.5	1.5	12.9
2004-1-29	1.1	0	18.6	12.7	0.7	15
2004-1-30	10.96	0.5	26	13.2	0.4	19.7
2004-1-31	11.1	0	28.2	11.3	1.2	18.8
2004-2-1	11.85	0	29.6	13.3	2.1	20.3
2004-2-2	9.21	0.5	28.4	14.5	2.6	19.2
2004-2-3	2.86	3	17.9	11.2	1.7	14.3
2004-2-4	1.64	10.5	14.7	11.1	0.2	12.7
2004-2-5	2.07	24.5	13.3	10.5	0	12.1
2004-2-6	1.07	3	14	12.2	0	13
2004-2-7	1.47	4	12.9	11.2	0.2	12.1
2004-2-8	1.39	27	13.9	11.3	0	12.6
2004-2-9	7.36	13.5	18	10.8	0.7	13.7
2004-2-10	13.48	0	23.3	9.9	1.2	15.9
2004-2-11	12.21	0	24.3	11	0.5	16.1
2004-2-12	12.15	0	25.4	11.1	0.9	16.6
2004-2-13	12.47	0	24.9	12.9	4.9	17.6
2004-2-14	12.94	0	25.7	12.6	1.6	17.8
2004-2-15	12.54	0	27	13.2	0.8	18.8
2004-2-16	11.9	0	27	15.4	2.2	20.1
2004-2-17	10.41	0	24.8	14.9	1.9	18.9
2004-2-18	11	0	25.9	15	1.3	19.1
2004-2-19	11.53	0	26.9	13.9	1.9	19.7
2004-2-20	11.98	0	27.5	13.7	6.7	19.5
2004-2-21	11.33	0	28.6	15.2	1.4	21.1
2004-2-22	11.83	0	29.1	16.7	1.2	22.5
2004-2-23	8.59	0	26.1	15	2.4	19.7
2004-2-24	8.92	0	26.9	16.7	1.4	20.1
2004-2-25	12.6	0	27.3	16	2.4	20.8
2004-2-26	12.05	0	27	15.8	1.4	20.4
2004-2-27	10.75	0	27.3	15.5	2	20.3
2004-2-28	12.67	0	30.3	15.2	3.2	21.6
2004-2-29	12.13	0	31.4	17.7	1.5	24.2
2004-3-1	9.37	0	30.6	18.5	0.5	23.2
2004-3-2	7.49	3.5	23.7	16.6	0.8	18.8
2004-3-3	3.89	11.5	17.3	13.6	0	15.5
2004-3-4	8.79	0	20.5	12	0.1	15.6
2004-3-5	12.71	0	25	10.8	0	17.8
2004-3-6	2.72	2.5	19.8	12.9	0.3	16.5
2004-3-7	6.74	0	20.4	12.4	1.3	15.2
2004-3-8	12.66	0	26.2	11	0.7	17.3
2004-3-9	9.45	0	28.8	12.6	0	18
2004-3-10	14.5	0	28.3	13.3	3	20.6
2004-3-11	14.65	0	29.8	16.6	3.3	23.3
2004-3-12	12.96	0	29.3	18.7	4.4	22.6
2004-3-13	11.11	0	25.3	16.3	2.8	20.6
2004-3-14	12.99	0	27	17.3	4.3	20.8
2004-3-15	13.79	0	26.8	15.1	2.7	20.3
2004-3-16	11.82	0	27	19.3	3.2	22.3
2004-3-17	12.28	0	29.7	19.2	4.1	23.8
2004-3-18	9.83	0	24.8	17.4	4.1	20.7
2004-3-19	9.7	0	26.2	15.7	2.9	19.4
2004-3-20	13.63	0	25.7	17.4	3.7	20.4
2004-3-21	13.55	0	25.6	17.3	3.6	20.4
2004-3-22	12.89	0	25	17.1	4.8	19.6
2004-3-23	9.58	0	23.4	15.7	3.1	19.6
2004-3-24	9.14	1	25.1	16.9	1.9	19.8
2004-3-25	4.83	0	22.7	17.3	1.7	19.3
2004-3-26	1.04	8	17.4	15.2	0.2	16.4
2004-3-27	0	18.5	18.9	15.8	0	16.5
2004-3-28	7.49	0.5	24.5	18.4	0.4	20.7
2004-3-29	8.58	0	26.6	17.2	1.8	21.4
2004-3-30	5.27	20.5	24.3	19.1	0.3	20.8
2004-3-31	2.4	0.5	22.8	18.6	0.2	19.9
2004-4-1	4.94	4	26.7	17.5	0.4	21.1
2004-4-2	9.22	0	25.8	18.7	2.5	21.8
2004-4-3	1.77	32.5	19.9	16.5	2	18.7
2004-4-4	16.75	0	25.4	13.9	4.6	18.9
2004-4-5	16.99	0	26.4	12	4.6	18.5
2004-4-6	15.18	0	27.2	14.9	3.9	20.7
2004-4-7	10.59	0	28.9	16.5	3.1	22.3
2004-4-8	6.5	4.5	21.5	15.2	5.5	18.4
2004-4-9	6.64	0	23.8	14.9	1.1	18.9
2004-4-10	9.88	0	26	17.2	2.3	21.6
2004-4-11	16.24	0	29.9	17.7	3.7	23.4
2004-4-12	15.19	0	30.4	20.9	4.5	25.1
2004-4-13	14.91	0	30.1	22	4.5	25.3
2004-4-14	14.59	0	29.3	21.6	4.9	24.7
2004-4-15	4.41	26	24.6	19.6	0.5	21.1
2004-4-16	16.02	0	28.3	19.4	4.7	23.3
2004-4-17	4.53	0	26.3	19.9	1.1	23.1
2004-4-18	7.72	11	29.7	21.8	1.9	25.2
2004-4-19	16.47	0	30.1	21.2	4.7	25.4
2004-4-20	15.86	0	30.4	19.9	4.7	25
2004-4-21	16.96	0	30.5	19.1	4.9	25.3
2004-4-22	14.59	0	31.6	22.4	4.5	26.8
2004-4-23	12.12	0	31	21.7	4.3	26
2004-4-24	6.19	0	26.4	18.8	1.4	21.9
2004-4-25	12.24	0	28.7	18.5	3.6	23
2004-4-26	12.61	0	29.8	22.1	3	25.1
2004-4-27	2.91	22.5	25.1	19.3	0.7	22.4
2004-4-28	14.66	0	29.8	19.2	3.4	23.7
2004-4-29	11.96	0	28.7	21.6	4	24.7
2004-4-30	11.49	0	28.6	20.3	1.7	24.7
2004-5-1	14.68	0	31.4	21.1	4.2	26.7
2004-5-2	15.14	0	31.8	23.4	5.1	27.3
2004-5-3	15.15	0	30.4	26	4.5	27.5
2004-5-4	12.89	0	31.3	21.9	4.8	26.6
2004-5-5	9	0	28	21.3	2.8	23.4
2004-5-6	10.31	0	28.7	20.3	3.2	24
2004-5-7	10.96	0	30.3	21	3.7	24.8
2004-5-8	15.48	0	34	21.9	5.1	27.4
2004-5-9	11.81	0.5	31.6	23.3	3.2	27
2004-5-10	19.3	0	32.6	19.9	6.1	26.2
2004-5-11	17.12	0	33.1	19.6	5.2	26.6
2004-5-12	15.35	0	33	23.5	7.9	28.3
2004-5-13	14.5	0	33.4	23.9	4.3	28.1
2004-5-14	16.53	0	33.4	23.6	5.3	27.8
2004-5-15	16.78	0	32.1	24.5	5.7	27.7
2004-5-16	16.51	0	33.5	24.3	6	28.8
2004-5-17	17.29	2	33.3	24	6.5	28
2004-5-18	18.13	0	32.4	23.3	6.2	27.4
2004-5-19	15.67	0	32.5	24.2	5.5	27.3
2004-5-20	1.96	28	25.9	22.5	0.5	24.2
2004-5-21	5.69	32	27.9	20	1.6	23.5
2004-5-22	6.91	2.5	27	20.3	1	23.7
2004-5-23	12.95	0	31.6	23.4	3.1	27.1
2004-5-24	10.16	1	31.1	23.4	2	26.5
2004-5-25	18.36	0	32	22.9	5.5	27.3
2004-5-26	13.69	0	32	23.3	4.3	27.2
2004-5-27	8.68	1	30.9	25.5	2	27.6
2004-5-28	16.39	0	32.4	25	4.9	28.3
2004-5-29	14.51	35.5	32.9	23.8	5.2	27.8
2004-5-30	12.7	0.5	31.9	23.3	4.3	27.2
2004-5-31	17.05	0.5	33	24	5	27.5
2004-6-1	17.54	0	33.2	23.7	5.5	27.9
2004-6-2	11.23	0	32.7	25.2	4	27.8
2004-6-3	14.3	0	31.5	23.5	5.3	27.3
2004-6-4	17.8	0	32.6	23.2	5.7	27.1
2004-6-5	16.08	0	31.3	22.9	5.1	26.6
2004-6-6	16.52	0	31.9	23.3	5	27.3
2004-6-7	12.51	0	31.7	23.6	2.2	27
2004-6-8	7.85	0.5	30.3	24.3	2.7	26.3
2004-6-9	10.42	0	31	22.5	3.4	26
2004-6-10	13.31	0	32.1	23.3	4.5	26.8
2004-6-11	14.07	0	33.3	23.2	4.7	27.5
2004-6-12	17.57	0	34	23.3	6.7	28
2004-6-13	16.31	0	33.1	23.3	5.9	27.6
2004-6-14	14.14	0	31.9	23.8	5.2	27.3
2004-6-15	14.07	0	31.9	23.3	4.3	26.9
2004-6-16	16.19	0	32.8	22.5	4.7	27.4
2004-6-17	10.11	0	32.1	24	3	27.7
2004-6-18	10.04	0	32.9	24.1	3	27.9
2004-6-19	13.32	0	33.6	24.6	5	29
2004-6-20	6.49	4.5	31.7	26.4	1.6	28.3
2004-6-21	6.08	25.5	30.8	24.9	0.6	27.3
2004-6-22	11.21	1	33.1	24.9	2.7	28.2
2004-6-23	14.43	0	34.3	24.7	4.6	29.2
2004-6-24	14.35	0	34.4	24.9	5.7	29.4
2004-6-25	13	0.5	35.1	24.6	3.6	28.5
2004-6-26	12.5	0	33.9	24.6	3.6	29.1
2004-6-27	10.55	0	32.7	26.2	4	29.3
2004-6-28	13.18	0	34.6	26	4.1	29.9
2004-6-29	12.96	0	35.5	26.3	3.8	30.5
2004-6-30	12.48	0	35.9	25.6	4	30.2
2004-7-1	14.36	0	40.7	26.2	0.7	31.6
2004-7-2	0.93	198.5	27.1	24.2	8.3	25.6
2004-7-3	0.74	279	27.8	24	13.4	26.2
2004-7-4	0.91	66.5	27.9	24.6	5.7	26.6
2004-7-5	3.75	77	30.3	24.2	0	26.2
2004-7-6	16.19	3	33.1	24.3	7	28.8
2004-7-7	15.08	0	33.6	26.7	4.8	29.5
2004-7-8	10.55	9	32.8	22.5	2.3	27.5
2004-7-9	9.53	0	32	24.2	2.1	27.8
2004-7-10	17.77	0	33.5	25.2	5.4	29.3
2004-7-11	16.99	0	34	24.1	4.7	28.7
2004-7-12	18.8	0	33.9	25.4	5.5	29.2
2004-7-13	17.02	0	33.5	25	4.2	29.1
2004-7-14	15.73	0	33.6	25.2	5.5	29.2
2004-7-15	9.7	21	32.9	23.7	3.1	27.5
2004-7-16	14.16	42.5	33.3	23.5	2.5	26.2
2004-7-17	11.66	6	32.6	23	5.5	26.8
2004-7-18	6.16	85.5	31.1	23.5	2.2	25.6
2004-7-19	16.64	45.5	33.2	22.9	7	26.6
2004-7-20	18.06	0	33.2	23.3	8.5	28.4
2004-7-21	16.09	0	33.3	24.5	4	28.9
2004-7-22	15.78	3.5	33.7	25.2	4.3	28.5
2004-7-23	17.28	7	33.1	24	4.5	28.1
2004-7-24	16.85	0.5	32.8	25.4	5	28.3
2004-7-25	17.28	0	33.3	24.8	6.4	28.9
2004-7-26	13.65	0	33.6	25	5	28.7
2004-7-27	9.12	48	33.1	24.7	1.6	27.3
2004-7-28	9.48	44	31.4	23.5	3.4	26.3
2004-7-29	17.6	0	33.5	23.1	6.6	27.6
2004-7-30	19.59	0	33.4	24.3	5.7	28.8
2004-7-31	18.32	0	33.1	24.1	4.9	28.8
2004-8-1	18.58	0	33.6	26.1	4.1	29.4
2004-8-2	17.44	5.2	32.6	26.3	3.8	28.2
2004-8-3	14.94	24.2	32.3	24.7	5.2	27.2
2004-8-4	22.11	0	33	23.7	6.2	28.3
2004-8-5	18.71	3.8	32.7	25.3	5.1	28.8
2004-8-6	9.93	0.2	31.5	25.5	3.4	28.7
2004-8-7	10.1	0	32.8	25.8	1.7	29.1
2004-8-8	16.55	0	33.1	27.4	4.6	29.7
2004-8-9	10.58	0	32.8	26.8	3	29.3
2004-8-10	14.37	0	32.4	26	5.2	29.3
2004-8-11	6.43	34.1	31.4	24.1	2.1	27.4
2004-8-12	12.47	12.8	31.7	24.1	3.8	28.5
2004-8-13	14.14	0	33.1	27.2	4.8	29.1
2004-8-14	17	9.9	33.7	24.8	3.8	28.2
2004-8-15	21.95	0	33.5	24.9	5.7	29.1
2004-8-16	11.15	0	32.6	26.6	3.6	29.2
2004-8-17	15.19	0	32.3	26.6	4	29.1
2004-8-18	13.21	0	32.6	25.8	4.6	29.2
2004-8-19	14.62	75	33.6	23.1	2.8	28.9
2004-8-20	17.91	2.2	33.9	23.5	5	27.2
2004-8-21	19.38	0	33.6	23.8	3.2	28.4
2004-8-22	16.31	0	32.7	25	5.8	28.7
2004-8-23	16.48	7.2	31.7	24.9	2.8	28.5
2004-8-24	3.82	43.3	28.6	25.5	2	27.2
2004-8-25	0.02	204.8	25.5	23.7	1.2	24.3
2004-8-26	15.23	2.8	34.2	23.3	4	28
2004-8-27	7.05	19.2	31.3	24.7	2.2	27.3
2004-8-28	12.98	5.5	33	24.2	2.7	26.9
2004-8-29	15.01	0.4	32.4	24.5	3.3	27.7
2004-8-30	14.07	14.5	32.4	25.5	3.2	28.1
2004-8-31	12.94	1.6	33.6	25.6	2.7	28.8
2004-9-1	11.24	0	32.6	25.5	2.6	28.8
2004-9-2	13.23	0	33.8	25	4.6	28.6
2004-9-3	13.88	0	34.2	26.4	4.4	29.2
2004-9-4	11.46	2.5	32.5	25.3	2	27.9
2004-9-5	7.82	3.5	30.1	24.5	0.1	26.5
2004-9-6	10.54	0	31.7	23.6	1.6	27.2
2004-9-7	12.81	7	33.3	24.7	3.2	27.5
2004-9-8	8.09	45.5	31.8	23.8	0	26.6
2004-9-9	7.13	0	30.6	24.2	1.4	26.6
2004-9-10	7.7	13.5	29.8	24	1.1	26
2004-9-11	9.08	2	29.6	23.2	10.4	25.8
2004-9-12	6.09	0.5	26.9	23.3	1.1	24.6
2004-9-13	15.47	0	31.5	23.3	3.8	26.6
2004-9-14	10.96	111	31.5	22.3	2	25.7
2004-9-15	6.87	4.5	28.5	22.6	2.6	24.9
2004-9-16	5.96	8	29.3	23.2	2.2	25.4
2004-9-17	17.05	0	32.4	22.9	5.5	27.1
2004-9-18	16.46	0	32.2	23.3	4.9	27.1
2004-9-19	13.45	0	31.2	23.6	4	27.2
2004-9-20	13.12	0	31.2	23.9	3.7	26.8
2004-9-21	13.51	0	31.1	23.5	4.3	26.8
2004-9-22	8.15	0	28.9	23.2	2.2	25.8
2004-9-23	15.78	0	30.6	22.3	5.6	25.7
2004-9-24	15.16	0	30.3	22.6	5.4	25.8
2004-9-25	15.93	0	31.7	22	5.4	26.2
2004-9-26	12.47	0	31.3	23.2	3.7	26.3
2004-9-27	13.07	0	31.4	22.2	4.5	26.3
2004-9-28	11.46	0	31.6	23.1	3.6	26.6
2004-9-29	14.07	0	32.8	23.7	4.7	27.4
2004-9-30	12.88	0	31.9	23.1	3.5	26.7
2004-10-1	12.54	0	31.6	22.9	5	26.8
2004-10-2	14.49	0	30.1	21.1	5.1	25
2004-10-3	14.25	0	29.9	19.5	0.2	23.8
2004-10-4	14.74	0	29.8	19.1	0.4	23.5
2004-10-5	14.29	0	29.7	17.8	0.5	22.9
2004-10-6	13.64	0	29.7	19.1	0.6	23.8
2004-10-7	14.31	0	29.8	18.1	0.5	23.2
2004-10-8	13.5	0	28.6	18.8	0.5	22.8
2004-10-9	14.81	0	29.5	16.9	0.4	22.5
2004-10-10	14.65	0	30.2	18	0.3	22.6
2004-10-11	14.33	0	29.4	16.3	0.3	21.6
2004-10-12	13.78	0	28.8	15.8	0.2	21.7
2004-10-13	12.78	0	29.8	17.9	0.4	22.6
2004-10-14	13.23	0	29.5	17.3	0.4	22.2
2004-10-15	12.07	0	28.8	17.5	0.6	22
2004-10-16	13.18	0	28.9	15.7	0.2	21.5
2004-10-17	13.37	0	29.4	17	0.8	22.3
2004-10-18	8.58	0	28.6	17.1	0.2	22.7
2004-10-19	11.94	0	27.5	19	3.3	23.3
2004-10-20	13.79	0	29.3	17.2	3.7	22.4
2004-10-21	13.27	0	29.3	17.4	3.5	22.3
2004-10-22	11.56	0	28.7	18.2	3	22.8
2004-10-23	12.6	0	28.8	18.3	3.4	22.9
2004-10-24	13.42	0	30.3	19.4	3.2	24
2004-10-25	2.76	7	24.7	22.1	0	23.1
2004-10-26	9.55	0	27.2	21	4	23
2004-10-27	7.9	0	26.4	18.3	2.9	21.7
2004-10-28	11.21	0	27.5	17.1	3.2	21.6
2004-10-29	12.39	0	28.7	17.6	3.2	22.5
2004-10-30	12.08	0	29.7	18.2	3.6	22.9
2004-10-31	13.3	0	28.6	18	3.8	22
2004-11-1	12.96	0	29.3	16.9	3.5	22.1
2004-11-2	11.21	0	28.4	17.9	2.8	22
2004-11-3	10.91	0	28.3	17.5	3.8	22.1
2004-11-4	10.49	0	28.2	17.4	2.3	22
2004-11-5	9.88	0	27.5	17.6	2.6	22
2004-11-6	10.35	0	28.5	17.5	2.7	22
2004-11-7	11.05	0	28.6	17.9	2.3	22.6
2004-11-8	11.39	0	29	17.8	3.2	22.9
2004-11-9	11.21	0	30	18.1	3	23.3
2004-11-10	11.91	0	31.2	18.8	3.9	23.9
2004-11-11	11.97	0	30.8	18.1	3.1	23.7
2004-11-12	12.08	0	31	17.6	2.8	23.4
2004-11-13	11.3	0	30.8	18.3	2.7	23.9
2004-11-14	11.11	0	31.3	19.2	3.2	24.3
2004-11-15	11.44	0	28.2	19.5	3.7	23
2004-11-16	9.5	0	27.3	18.3	3.4	21.7
2004-11-17	9.58	0	27.4	17.4	3.2	21.5
2004-11-18	11.91	0	25.7	14.6	4.4	20.6
2004-11-19	12.23	0	25.7	12	3.2	17.7
2004-11-20	10.44	0	25.7	12.3	1.8	18.2
2004-11-21	10.27	0	25.7	14.5	2	19.5
2004-11-22	10.2	0	27.4	14.5	2	20.3
2004-11-23	5.7	0	27.1	16.8	0.9	21.3
2004-11-24	4.3	0	27	19.7	1.1	22.6
2004-11-25	8.56	0	29.3	18.4	1.5	23.4
2004-11-26	4.62	0	27.6	18.5	2.6	22.5
2004-11-27	5.36	0	23.7	16.5	1.9	19.5
2004-11-28	6.85	0	25.6	16.1	1.9	19.9
2004-11-29	9.33	0	26.5	14.8	2.6	19.5
2004-11-30	7.04	0	26.8	15.7	1.9	20.8
2004-12-1	5.32	0	26	19	1.5	21.9
2004-12-2	7.49	0	27.4	17.5	1.8	21.9
2004-12-3	2.05	18.5	23.8	19.8	0	21.4
2004-12-4	4.01	37.5	25	17	7.7	20.3
2004-12-5	10.28	0	22.5	12.8	3.8	17.4
2004-12-6	10.74	0	25.6	12.1	2	18.1
2004-12-7	9.62	0	24.6	14.5	3.1	18.9
2004-12-8	7.66	0	23.5	14.5	2.6	17.7
2004-12-9	11.19	0	25.9	12.1	1.1	17.8
2004-12-10	10.99	0	25.8	13.1	2.3	18.3
2004-12-11	10.4	0	25.8	13	2.4	19.2
2004-12-12	10.6	0	24.8	13.9	3.8	19.5
2004-12-13	9.72	0	25.9	13.8	2.6	20
2004-12-14	7.94	0	25	13.3	1.8	17.9
2004-12-15	11.29	0	27.4	12.4	2.6	18.6
2004-12-16	10.91	0	27.4	10.9	2	18.6
2004-12-17	10.16	0	26.7	14.8	2.8	19.8
2004-12-18	9.56	0	26.7	14	2.4	19.8
2004-12-19	8.36	0	26.9	17.1	2.5	20.4
2004-12-20	10.21	0	25.6	14.8	2.9	19.2
2004-12-21	9.61	0	25.7	12.9	1.6	18.5
2004-12-22	10.87	0	27	13.6	3	19.7
2004-12-23	10.4	0	28.3	16.5	8.2	20.2
2004-12-24	8.13	0	24.2	14.9	3.1	19.1
2004-12-25	8.09	0	24.5	15.7	1.7	18.6
2004-12-26	10.31	0	24.6	14.3	2.8	19.1
2004-12-27	9.99	0	25.5	15.3	3.4	18.8
2004-12-28	3.79	0	22	12.4	2.1	16.6
2004-12-29	11.21	0	21.2	8.9	1.2	15.1
2004-12-30	8.81	0	23.1	12.6	3.3	17.6
2004-12-31	3.26	0	15.5	8.5	1.9	10.9
2005-1-1	9.19	0	14.3	6.1	2.7	9.5
2005-1-2	9.32	0	20.4	6.9	1.7	12.6
2005-1-3	5.28	0	21.7	7.9	1.1	14.8
